username,language_used,language_level
Avemundi,pl,1
Avemundi,en,4
Avemundi,pt,1
Avemundi,es,3
Avemundi,ru,1
Avemundi,fr,2
Avemundi,sk,3
Avemundi,la,3
Avemundi,cs,2
Avemundi,nl,1
Avemundi,de,2
Babbalotto97,it,N
Babbalotto97,nl,3
Babbalotto97,af,3
Babbalotto97,de,3
Babbalotto97,en,4
Badflames,it,N
Badflames,en,3
Badflames,es,3
BandiniRaffaele2,it,N
BandiniRaffaele2,en,2
BandiniRaffaele2,la,2
BandiniRaffaele2,fr,1
BandiniRaffaele2,phn,1
BandiniRaffaele2,grc,1
BandiniRaffaele2,ar,1
BandiniRaffaele2,ru,2
BandiniRaffaele2,hit,1
BandiniRaffaele2,cop,1
BandiniRaffaele2,is,1
BandiniRaffaele2,de,1
Baratro,en,2
Baratro,it,N
Barbaking,zh,1
Barbaking,en,3
Barbaking,it,N
Baronedimare,en,3
Baronedimare,es,3
Baronedimare,it,N
Baruneju,en,3
Baruneju,fr,1
Baruneju,it,N
Bbruno,lij,3
Bbruno,en,1
Bbruno,it,N
Bennybardi,de,1
Bennybardi,en,3
Bennybardi,fr,1
Bennybardi,it,N
Beren94,fr,2
Beren94,grc,2
Beren94,it,N
Beren94,la,2
Beren94,de,1
Beren94,scn,N
Beren94,en,4
Beta16,en,1
Beta16,it,N
BisScott,en,2
BisScott,it,N
Bistecchino,en,3
Bistecchino,it,N
Bizio87,en,3
Bizio87,fr,1
Bizio87,it,N
Black Sky83,es,1
Black Sky83,fr,1
Black Sky83,it,N
Black Sky83,en,2
Blumirror,en,2
Blumirror,it,N
Boboseiptu,scn,1
Boboseiptu,de,3
Boboseiptu,en,2
Boboseiptu,it,N
Boh?,it,N
Boh?,en,2
Bonavena,pt,4
Bonavena,it,N
Bonavena,de,2
Bonavena,ru,2
Bonavena,la,2
Bonavena,eml,3
Bonavena,vec,3
Bonavena,lij,2
Bonavena,en,4
Bonavena,lmo,4
Bonavena,es,4
Bonavena,pms,N
Bonavena,fr,4
Borgil,it,N
Borgil,la,2
Borgil,scn,1
Borgil,en,3
Borgil,es,2
Borgil,grc,0
Bramfab,en,3
Bramfab,fr,2
Bramfab,it,N
Bramfab,la,1
Bramfab,lmo,1
Bries,nl,N
Bries,de,2
Bries,en,3
Bries,it,2
Brucointestino,fr,1
Brucointestino,it,N
Brucointestino,de,1
Brucointestino,en,3
Brucointestino,es,2
Bruno Romanin,it,N
Bruno Romanin,de,3
Bruno Romanin,sr,5
Bruno Romanin,mk,5
Bruno Romanin,en,2
Bruno Romanin,bg,3
Bruno Romanin,uk,1
Bruno Romanin,pl,2
Bruno Romanin,es,1
Bruno Romanin,bs,5
Bruno Romanin,ru,3
Bruno Romanin,fr,0
Bruno Romanin,cs,2
Bruno Romanin,sk,4
Bruno Romanin,hr,5
Bruno Romanin,cu,2
Bruno Romanin,sl,4
Brunokito,de,0
Brunokito,en,2
Brunokito,it,N
Brunosimo,la,2
Brunosimo,en,4
Brunosimo,lmo,3
Brunosimo,es,1
Brunosimo,ru,4
Brunosimo,fr,2
Brunosimo,he,1
Brunosimo,it,N
Bubici,it,N
Bubu1996,en,2
Bubu1996,es,1
Bubu1996,it,N
Bulldoc,en,2
Bulldoc,es,1
Bulldoc,fr,2
Bulldoc,it,N
Bulldoc,ca,1
Byrykhynho,it,N
Byrykhynho,vec,N
Byrykhynho,en,3
Byrykhynho,es,2
C.translator,en,5
C.translator,es,4
C.translator,fr,3
C.translator,it,N
C.translator,ja,1
C.translator,de,2
Calcaterra,es,1
Calcaterra,fr,2
Calcaterra,it,N
Calcaterra,en,3
Calogeroa.salomon,en,4
Calogeroa.salomon,es,5
Calogeroa.salomon,fr,5
Calogeroa.salomon,it,N
Calogeroa.salomon,pt,4
CamillaScotti,fr,2
CamillaScotti,it,N
CamillaScotti,de,2
CamillaScotti,en,3
CamillaScotti,es,3
Campus27,en,3
Campus27,fr,2
Campus27,it,N
Campus27,la,1
CandiMa,en,2
CandiMa,it,N
CapoFantasma97,en,N
CapoFantasma97,it,N
Caricabatterie,grc,2
Caricabatterie,hr,1
Caricabatterie,it,N
Caricabatterie,en,4
Caricabatterie,la,2
Caricabatterie,es,2
Caricabatterie,vec,N
Caricabatterie,fur,N
Carlo.benini,vec,N
Carlo.benini,en,1
Carlo.benini,fr,2
Carlo.benini,it,N
Carlo58s,th,1
Carlo58s,es,2
Carlo58s,vec,N
Carlo58s,fr,2
Carlo58s,it,N
Carlo58s,ja,1
Carlo58s,de,1
Carlo58s,lo,1
Carlo58s,en,3
Carlodell,lmo,2
Carlodell,de,1
Carlodell,en,3
Carlodell,fr,1
Carlodell,it,N
Carlodell,la,2
Carloferrari,de,1
Carloferrari,en,3
Carloferrari,fr,3
Carloferrari,it,N
Carlos-Signs,pt,0
Carlos-Signs,es,3
Carlos-Signs,zh,2
Carlos-Signs,it,N
Carlos-Signs,la,2
Carlos-Signs,lmo,1
Carlos-Signs,en,3
Carlos-Signs,pms,1
Carlos-Signs,eo,0
Carnby,es,2
Carnby,fr,1
Carnby,it,N
Carnby,de,0
Carnby,en,3
CarolBendy,it,N
CarolBendy,en,3
CarolBendy,fr,2
Cawuth,it,N
Cawuth,en,2
Cdv1995,en,3
Cdv1995,it,N
Cento93,en,3
Cento93,es,4
Cento93,it,N
Centonero,it,N
Centonero,en,2
Cgiunchi,en,3
Cgiunchi,it,N
Chebfab,he,2
Chebfab,hr,1
Chebfab,it,N
Chebfab,en,3
Chemr90,de,1
Chemr90,en,3
Chemr90,it,N
Chemr90,vec,N
ChiaVB,en,3
ChiaVB,es,2
ChiaVB,fr,2
ChiaVB,it,N
ChiaVB,de,3
Chiara Cauzzi (BEIC),en,2
Chiara Cauzzi (BEIC),it,N
Chjolie,es,2
Chjolie,fr,3
Chjolie,it,N
Chjolie,en,3
ChristianGiordano,en,1
ChristianGiordano,es,1
ChristianGiordano,fr,1
ChristianGiordano,it,N
Ciampaonline,en,3
Ciampaonline,fr,1
Ciampaonline,it,N
Ciampix,eo,2
Ciampix,it,N
Ciampix,en,3
Ciao57,en,1
Ciao57,es,1
Ciao57,it,N
Cincell,es,1
Cincell,fr,2
Cincell,it,N
Cincell,de,1
Cincell,eml,N
Cincell,en,2
Civa61,it,N
Civa61,scn,2
Civa61,en,2
Civa61,es,2
Clamiax,it,N
Clamiax,scn,N
Clamiax,en,3
Claude,en,3
Claude,it,N
Claudia Caramanna,fr,1
Claudia Caramanna,it,N
Claudia Caramanna,la,1
Claudia Caramanna,en,3
Claudia Caramanna,es,1
Clematis,en,2
Clematis,es,1
Clematis,fr,3
Clematis,it,N
Cloj,ar,3
Cloj,en,2
Cloj,es,1
Cloj,fr,3
Cloj,it,N
Cocô53,fr,N
Cocô53,it,N
Cocô53,en,4
Codas,it,N
Coetledefretdena,de,3
Coetledefretdena,en,2
Coetledefretdena,es,1
Coetledefretdena,fr,N
Coetledefretdena,it,4
ConcertAddict,it,3
ConcertAddict,en,N
ConcertAddict,es,3
ConcertAddict,fr,2
Congolandia.g,fr,2
Congolandia.g,it,N
Congolandia.g,la,1
Congolandia.g,sh,1
Congolandia.g,bs,1
Congolandia.g,en,2
Consbuonomo,en,2
Consbuonomo,grc,1
Consbuonomo,it,N
Consbuonomo,la,2
Consbuonomo,nap,1
ContediSeltz,es,2
ContediSeltz,fr,1
ContediSeltz,it,N
ContediSeltz,ja,2
ContediSeltz,ar,1
ContediSeltz,en,3
Coro95,en,3
Coro95,it,N
Corrado72,en,3
Corrado72,grc,1
Corrado72,it,N
Corrado72,la,2
Cortesi,de,2
Cortesi,en,4
Cortesi,fr,1
Cortesi,it,N
Cortix93,es,1
Cortix93,it,N
Cortix93,lmo,3
Cortix93,en,3
Cosma Seini,la,1
Cosma Seini,nap,1
Cosma Seini,de,3
Cosma Seini,en,5
Cosma Seini,it,N
Counterpoint,it,N
Counterpoint,ro,N
Counterpoint,en,N
Counterpoint,fr,2
Countingthoughts,it,N
Countingthoughts,de,2
Countingthoughts,en,2
Cpaolo79,it,N
Cpaolo79,la,2
Cpaolo79,nap,N
Cpaolo79,en,3
Cri13M,en,3
Cri13M,fr,1
Cri13M,it,N
CristianCantoro,it,N
CristianCantoro,de,1
CristianCantoro,en,5
CristianCantoro,es,2
CristianCantoro,fr,4
CristianNX,de,3
CristianNX,en,2
CristianNX,it,N
CristianNX,ru,1
Cube,en,2
Cube,fr,2
Cube,it,N
Cube,ru,1
Cube,eml,N
Curranxmatte,en,2
Curranxmatte,it,N
Cybermukka,es,1
Cybermukka,fr,1
Cybermukka,it,N
Cybermukka,en,3
Daenaerys97,en,3
Daenaerys97,it,N
Daimona Eaytoy,de,1
Daimona Eaytoy,en,3
Daimona Eaytoy,fr,1
Daimona Eaytoy,it,N
Dalfi85,en,3
Dalfi85,it,N
Dandus,it,N
Dandus,en,3
DanielePalladino,de,2
DanielePalladino,zh,1
DanielePalladino,ko,1
DanielePalladino,en,4
DanielePalladino,la,2
DanielePalladino,es,3
DanielePalladino,pl,1
DanielePalladino,fr,3
DanielePalladino,pt,2
DanielePalladino,it,N
DanielePalladino,ru,1
DanielePalladino,ja,2
Datolo12,en,3
Datolo12,it,N
DaveBlack,en,3
DaveBlack,fr,1
DaveBlack,it,N
DaveBlack,nap,2
DaveBlack,zh,1
DaveBlack,de,2
Davi.trip,en,1
Davi.trip,it,N
Davide Denti (OBC),it,N
Davide Denti (OBC),sh,2
Davide Denti (OBC),en,4
Davide Denti (OBC),fr,3
Decan,fr,1
Decan,it,N
Decan,la,1
Decan,de,0
Decan,en,3
Defkon1,en,3
Defkon1,fr,1
Defkon1,it,N
Defros,it,N
Defros,nap,3
Defros,en,3
Defros,es,1
Defros,fr,1
Degoson,it,N
Degoson,de,2
Degoson,en,3
Delas,it,N
Delas,vec,N
Delas,en,2
DelicateAloe,no,2
DelicateAloe,de,1
DelicateAloe,sv,4
DelicateAloe,en,4
DelicateAloe,es,3
DelicateAloe,fr,1
DelicateAloe,it,N
DelicateAloe,da,2
Demostene119,en,3
Demostene119,it,N
DeveloperX,en,4
DeveloperX,es,2
DeveloperX,it,N
Diacinta,en,3
Diacinta,it,N
Difficult,en,2
Difficult,it,N
Digressivo,es,1
Digressivo,fr,1
Digressivo,it,N
Digressivo,en,3
Dino Mangione,en,1
Dino Mangione,it,N
Dissgracia,fr,1
Dissgracia,it,N
Dissgracia,de,1
Dissgracia,en,2
Dissgracia,es,2
Dixy52,it,N
Django,es,1
Django,it,N
Django,en,1
Dmitri Lytov,no,1
Dmitri Lytov,fr,1
Dmitri Lytov,sv,1
Dmitri Lytov,da,1
Dmitri Lytov,pl,1
Dmitri Lytov,hr,1
Dmitri Lytov,uk,4
Dmitri Lytov,de,3
Dmitri Lytov,ru,N
Dmitri Lytov,it,1
Dmitri Lytov,en,3
Dmitri Lytov,sk,1
Dmitri Lytov,be,2
Dmitri Lytov,mk,1
Dmitri Lytov,eo,3
Dmitri Lytov,sl,1
Dmitri Lytov,bg,1
Dmitri Lytov,nl,2
Dmitri Lytov,es,1
Dmitri Lytov,sr,1
Dmitri Lytov,cs,1
DnaX,pt,1
DnaX,en,3
DnaX,it,N
DrQuantum,en,4
DrQuantum,fr,2
DrQuantum,it,N
DrQuantum,la,1
Drafnc80,it,4
Drafnc80,nap,N
Drafnc80,ru,2
Drafnc80,en,2
Dreamaker,en,3
Dreamaker,es,3
Dreamaker,fr,1
Dreamaker,it,N
Dreamaker,nap,4
Driante70,fr,3
Driante70,it,N
Driante70,de,1
Driante70,en,2
Drusetta,hr,1
Drusetta,hu,3
Drusetta,sr,1
Drusetta,en,4
Drusetta,es,4
Drusetta,fr,2
DubleEm,en,2
DubleEm,it,N
Dubnio26,de,1
Dubnio26,en,3
Dubnio26,fr,2
Dubnio26,it,N
Duijvenbode,pt,1
Duijvenbode,en,3
Duijvenbode,es,1
Duijvenbode,fr,2
Duijvenbode,it,1
Duijvenbode,nl,N
Duijvenbode,de,2
Dulceridentem,la,2
Dulceridentem,en,3
Dulceridentem,es,1
Dulceridentem,it,N
Duso28,it,N
Duso28,en,3
Duso28,fr,2
DylanDogLondon,en,3
DylanDogLondon,es,2
DylanDogLondon,it,N
EH101,es,2
EH101,fr,3
EH101,it,N
EH101,la,1
EH101,en,4
Edarof,es,1
Edarof,fr,1
Edarof,it,N
Edarof,en,3
Ediedi,hu,1
Ediedi,it,N
Ediedi,la,1
Ediedi,ru,1
Ediedi,en,2
EditGio,en,3
EditGio,es,2
EditGio,it,N
Edoardo Sattin,fr,1
Edoardo Sattin,it,N
Edoardo Sattin,nl,1
Edoardo Sattin,en,3
Edoardo.gin,ru,2
Edoardo.gin,de,2
Edoardo.gin,en,3
Edoardo.gin,it,N
Edoardo.gin,ro,N
EffeX2,la,1
EffeX2,en,3
EffeX2,fr,2
EffeX2,it,N
El Cetto,en,1
El Cetto,es,1
El Cetto,it,N
El francoh,fr,1
El francoh,it,N
El francoh,en,3
Elbloggers,it,N
Elbloggers,en,1
ElegantFox,it,N
ElegantFox,ja,0
ElegantFox,nl,0
ElegantFox,de,1
ElegantFox,en,4
ElegantFox,es,0
Elena Borgi (TOAS),la,2
Elena Borgi (TOAS),de,1
Elena Borgi (TOAS),pms,1
Elena Borgi (TOAS),en,3
Elena Borgi (TOAS),es,1
Elena Borgi (TOAS),fr,1
Elena Borgi (TOAS),it,N
Elena Tartaglione,en,1
Elena Tartaglione,fr,3
Elena Tartaglione,it,N
Elena moz,en,2
Elena moz,fr,1
Elena moz,it,N
Eleutheria?,fr,2
Eleutheria?,it,N
Eleutheria?,de,1
Eleutheria?,en,2
Emigiorg,en,2
Emigiorg,scn,1
Emigiorg,lij,1
Emigiorg,es,1
Emigiorg,vec,1
Emigiorg,lmo,1
Emigiorg,fr,1
Emigiorg,nap,2
Emigiorg,fur,1
Emigiorg,pms,1
Emigiorg,it,N
Emigiorg,ca,1
Emigiorg,sc,1
Emigiorg,la,2
Emme.pi.effe,en,2
Emme.pi.effe,it,N
Emmecicubo,en,3
Emmecicubo,es,2
Emmecicubo,it,N
Enrico Chen,it,N
Enrico Chen,zh,4
Enrico Chen,en,3
EntincingWithy,it,N
EntincingWithy,la,0
EntincingWithy,de,1
EntincingWithy,en,4
EntincingWithy,es,2
EntincingWithy,fr,1
EnveR,en,3
EnveR,es,2
EnveR,fr,2
EnveR,it,N
EnveR,ar,1
Enzomartinelli,de,1
Enzomartinelli,pt,2
Enzomartinelli,en,4
Enzomartinelli,ru,1
Enzomartinelli,es,3
Enzomartinelli,fr,3
Enzomartinelli,it,N
Enzomartinelli,la,1
Epanto,it,N
Epanto,en,4
Epanto,es,1
Epanto,fr,1
Epìdosis,en,3
Epìdosis,fr,2
Epìdosis,grc,2
Epìdosis,it,N
Epìdosis,la,2
Epìdosis,de,1
Equoreo,it,N
Equoreo,la,1
Equoreo,de,2
Equoreo,en,3
Equoreo,es,2
Equoreo,fr,2
Er Cicero,en,3
Er Cicero,es,1
Er Cicero,fr,0
Er Cicero,it,N
Er Cicero,la,1
Er Cicero,de,2
Er Zucca,ko,1
Er Zucca,en,4
Er Zucca,it,N
ErPandex,la,1
ErPandex,en,2
ErPandex,it,N
Erasmus 89,la,2
Erasmus 89,lmo,1
Erasmus 89,en,2
Erasmus 89,es,2
Erasmus 89,it,N
Eripuk,es,3
Eripuk,fr,1
Eripuk,it,N
Eripuk,la,1
Eripuk,de,2
Eripuk,en,2
Erissimaco,de,3
Erissimaco,en,4
Erissimaco,es,2
Erissimaco,it,N
Erissimaco,ja,1
Erodoto97,en,3
Erodoto97,it,N
Eulogiante,es,2
Eulogiante,fr,2
Eulogiante,it,N
Eulogiante,en,4
Euparkeria,en,3
Euparkeria,it,N
Evodash,en,4
Evodash,it,N
Exilexi,en,N
Exilexi,fr,N
Exilexi,it,3
Exilexi,nl,1
Exilexi,zh,1
Exilexi,de,2
FL3R,en,4
FL3R,it,N
FabC,en,4
FabC,it,N
Fabio Daziano,en,2
Fabio Daziano,fr,2
Fabio Daziano,it,N
Fabio Daziano,de,1
Fabio.gastone,it,N
Fabio.gastone,en,3
Fabio.gastone,fr,1
FabioFriz,it,N
FabioFriz,de,2
FabioFriz,en,3
Fabioski01,fr,5
Fabioski01,it,N
Fabioski01,la,2
Fabioski01,sc,2
Fabioski01,en,5
Fabioski01,es,2
Fabricas,it,N
Fabricas,nl,1
Fabricas,en,4
Fabricas,fr,1
Fantasiana,en,1
Fantasiana,it,N
FaustPatrone42,de,2
FaustPatrone42,en,4
FaustPatrone42,fi,2
FaustPatrone42,it,N
FaustPatrone42,ru,1
Faustin,en,4
Faustin,fr,2
Faustin,it,N
Faustin,sv,3
Fede322,fr,1
Fede322,it,N
Fede322,nap,3
Fede322,en,3
Fede322,es,0
Federica Viazzi (AO AL),it,N
Federica Viazzi (AO AL),en,2
Federica Viazzi (AO AL),fr,2
Federica Viazzi (BEIC),en,2
Federica Viazzi (BEIC),fr,2
Federica Viazzi (BEIC),it,N
FedericaD93,es,1
FedericaD93,fr,1
FedericaD93,it,N
FedericaD93,ja,1
FedericaD93,de,3
FedericaD93,en,3
Federico0067,en,2
Federico0067,fr,1
Federico0067,it,N
Federico123579,en,1
Federico123579,fr,1
Federico123579,it,N
Federock100,en,3
Federock100,fr,2
Federock100,it,N
Feiv1996,en,2
Feiv1996,it,N
Feiv1996,ja,0
Feli70,en,2
Feli70,es,1
Feli70,it,N
Ferdi2005,la,1
Ferdi2005,en,3
Ferdi2005,fr,1
Ferdi2005,it,N
Ferdinando Scala,fr,4
Ferdinando Scala,it,N
Ferdinando Scala,nap,N
Ferdinando Scala,en,4
Ferdinando Scala,es,2
Fernando.tassone,it,N
Fernando.tassone,en,2
Fernando.tassone,es,1
Filantopic,it,N
Filantopic,en,4
Filantopic,fr,2
Filippof,en,2
Filippof,it,N
Filippof,la,2
Filli99,de,1
Filli99,en,3
Filli99,it,N
Fingolfin94,it,N
FioreDiFelicità,it,N
FioreDiFelicità,en,3
FioreDiFelicità,es,2
Floppa01,ja,0
Floppa01,la,0
Floppa01,en,4
Floppa01,es,2
Floppa01,fr,2
Floppa01,it,N
Florentinewolf,it,N
Florentinewolf,la,3
Florentinewolf,de,3
Florentinewolf,ro,1
Florentinewolf,en,4
Florentinewolf,ru,1
Florentinewolf,es,1
Florentinewolf,fr,3
FlorinCB,ro,N
FlorinCB,fr,2
FlorinCB,he,1
FlorinCB,hu,2
FlorinCB,it,2
FlorinCB,en,5
FlorinCB,pt,2
FlorinCB,es,2
Floydpig,sc,2
Floydpig,en,2
Floydpig,it,N
Fm030401,fr,1
Fm030401,it,N
Fm030401,en,3
Fm030401,es,1
Fmulas,en,3
Fmulas,fr,2
Fmulas,it,N
Fonsecafrancesco04,en,3
Fonsecafrancesco04,fr,2
Fonsecafrancesco04,it,N
Fonsecafrancesco04,ja,1
Fonsecafrancesco04,la,1
Fra00,ar,1
Fra00,la,1
Fra00,de,1
Fra00,en,3
Fra00,es,1
Fra00,fr,2
Fra00,it,N
Fralucali,en,3
Fralucali,it,N
Francesco Falconetti,it,N
Francesco Miracapillo,it,N
Francesco Miracapillo,ko,1
Francesco Miracapillo,en,3
FrancescooM,it,N
FrancescooM,en,2
Franciscus3008,en,3
Franciscus3008,es,2
Franciscus3008,fr,2
Franciscus3008,it,N
FrankBruno777,en,3
FrankBruno777,it,N
Fraychero,it,3
Fraychero,la,2
Fraychero,ca,1
Fraychero,pt,3
Fraychero,en,2
Fraychero,es,N
Fraychero,fr,1
Fuarceudin1896,vec,N
Fuarceudin1896,de,1
Fuarceudin1896,en,N
Fuarceudin1896,fur,1
Fuarceudin1896,it,N
Furjo,de,1
Furjo,en,3
Furjo,fr,3
Furjo,it,N
GAL13,ru,1
GAL13,en,3
GAL13,fr,2
GAL13,it,N
GAL13,nap,1
Gabriele Lo Piccolo (BEIC),it,N
Gabriele Lo Piccolo (BEIC),en,3
Gabriele Lo Piccolo (BEIC),es,1
Gabriele Lo Piccolo (BEIC),fr,1
Gabriele Sigismondi,it,N
Gabriele Sigismondi,lmo,N
Gabriele Sigismondi,en,2
Gabriele Sigismondi,es,1
Gabriele Sigismondi,fr,1
GabryBarbe,en,3
GabryBarbe,fr,2
GabryBarbe,it,N
GabryBarbe,pms,N
Galessandroni,it,N
Galessandroni,pt,1
Galessandroni,en,3
Galessandroni,es,1
Galà,de,2
Galà,en,3
Galà,fr,4
Galà,it,N
Galà,lmo,N
Galà,da,1
Gambo7,de,2
Gambo7,en,3
Gambo7,it,N
Gambo7,lld,1
GashomyWiki95,en,N
GashomyWiki95,fr,3
GashomyWiki95,it,2
GashomyWiki95,de,2
Gattino1313,es,1
Gattino1313,fr,2
Gattino1313,it,N
Gattino1313,en,5
Gb89.2,en,4
Gb89.2,es,2
Gb89.2,fr,0
Gb89.2,it,N
Gb89.2,da,0
Gb89.2,lmo,N
Gb89.2,de,0
Gbr 101,la,1
Gbr 101,de,0
Gbr 101,scn,3
Gbr 101,en,3
Gbr 101,es,1
Gbr 101,fr,1
Gbr 101,it,N
Gce,it,N
Gce,ar,0
Gce,ja,0
Gce,de,0
Gce,ru,0
Gce,en,2
Gce,scn,4
Gce,es,1
Gce,tr,0
Gce,fr,1
GeneralMind,it,N
GeneralMind,en,3
GeneralMind,es,2
GeneralMind,fr,2
Generale Lee,en,2
Generale Lee,fr,1
Generale Lee,it,N
GeneraleAutunno,it,N
GeneraleAutunno,de,2
GeneraleAutunno,en,3
GeneraleAutunno,fr,2
GesuitaVolante,vec,2
GesuitaVolante,es,2
GesuitaVolante,fr,1
GesuitaVolante,it,N
GesuitaVolante,pms,2
GesuitaVolante,scn,3
GesuitaVolante,en,4
Giacomo Lanza,en,3
Giacomo Lanza,es,2
Giacomo Lanza,fr,3
Giacomo Lanza,it,N
Giacomo Lanza,de,3
Giaff25,pl,0
Giaff25,en,4
Giaff25,ru,0
Giaff25,es,N
Giaff25,sv,1
Giaff25,fr,2
Giaff25,war,0
Giaff25,it,N
